project_id,task_id,user_id,timeint,info
5519,18-119309-122920,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404664,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.154022216796875 11.124507379020599 0,-16.15264892578125 11.124507379020599 0,-16.15264892578125 11.12315988871724 0,-16.154022216796875 11.12315988871724 0,-16.154022216796875 11.124507379020599 0))""}"
5519,18-119309-122921,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404665,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.154022216796875 11.12315988871724 0,-16.15264892578125 11.12315988871724 0,-16.15264892578125 11.121812392183131 0,-16.154022216796875 11.121812392183131 0,-16.154022216796875 11.12315988871724 0))""}"
5519,18-119309-122922,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404665,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.154022216796875 11.121812392183131 0,-16.15264892578125 11.121812392183131 0,-16.15264892578125 11.120464889418983 0,-16.154022216796875 11.120464889418983 0,-16.154022216796875 11.121812392183131 0))""}"
5519,18-119309-122926,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126363,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.154022216796875 11.116422343753484 0,-16.15264892578125 11.116422343753484 0,-16.15264892578125 11.11507481607633 0,-16.154022216796875 11.11507481607633 0,-16.154022216796875 11.116422343753484 0))""}"
5519,18-119309-122927,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126362,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.154022216796875 11.11507481607633 0,-16.15264892578125 11.11507481607633 0,-16.15264892578125 11.113727282172746 0,-16.154022216796875 11.113727282172746 0,-16.154022216796875 11.11507481607633 0))""}"
5519,18-119309-122928,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126362,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.154022216796875 11.113727282172746 0,-16.15264892578125 11.113727282172746 0,-16.15264892578125 11.112379742043416 0,-16.154022216796875 11.112379742043416 0,-16.154022216796875 11.113727282172746 0))""}"
5519,18-119309-122932,8R7u6MYwCDXozamNQxkZJk4J0BT2,1491052000555,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.154022216796875 11.108337084308147 0,-16.15264892578125 11.108337084308147 0,-16.15264892578125 11.106989519283019 0,-16.154022216796875 11.106989519283019 0,-16.154022216796875 11.108337084308147 0))""}"
5519,18-119309-122935,13154q9TKgQ6zgnKKqkvMlrSSp73,1490972276745,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.104294370567018 0,-16.15264892578125 11.104294370567018 0,-16.15264892578125 11.102946786877567 0,-16.154022216796875 11.102946786877567 0,-16.154022216796875 11.104294370567018 0))""}"
5519,18-119309-122935,jnx0QRMUkJfnX2HfKWbgBUaD5k12,1490903564185,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.104294370567018 0,-16.15264892578125 11.104294370567018 0,-16.15264892578125 11.102946786877567 0,-16.154022216796875 11.102946786877567 0,-16.154022216796875 11.104294370567018 0))""}"
5519,18-119309-122935,Ju5zCg2BZwNokHGIrYwMYKbsCJ13,1490903387845,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.104294370567018 0,-16.15264892578125 11.104294370567018 0,-16.15264892578125 11.102946786877567 0,-16.154022216796875 11.102946786877567 0,-16.154022216796875 11.104294370567018 0))""}"
5519,18-119309-122935,MNYs8dBMCRNcLC3RgOzPWipsu6x2,1491054808044,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.104294370567018 0,-16.15264892578125 11.104294370567018 0,-16.15264892578125 11.102946786877567 0,-16.154022216796875 11.102946786877567 0,-16.154022216796875 11.104294370567018 0))""}"
5519,18-119309-122935,uKqXgzkaaWf0YGjLdlpEJG5LcFn2,1491078701257,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.104294370567018 0,-16.15264892578125 11.104294370567018 0,-16.15264892578125 11.102946786877567 0,-16.154022216796875 11.102946786877567 0,-16.154022216796875 11.104294370567018 0))""}"
5519,18-119309-122935,VsS8DdWoWOdm8Adw9rS0JkQaaJL2,1491078600332,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.104294370567018 0,-16.15264892578125 11.104294370567018 0,-16.15264892578125 11.102946786877567 0,-16.154022216796875 11.102946786877567 0,-16.154022216796875 11.104294370567018 0))""}"
5519,18-119309-122935,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1490977275165,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.104294370567018 0,-16.15264892578125 11.104294370567018 0,-16.15264892578125 11.102946786877567 0,-16.154022216796875 11.102946786877567 0,-16.154022216796875 11.104294370567018 0))""}"
5519,18-119309-122936,13154q9TKgQ6zgnKKqkvMlrSSp73,1490972276744,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.101599196968124 0,-16.154022216796875 11.101599196968124 0,-16.154022216796875 11.102946786877567 0))""}"
5519,18-119309-122936,jnx0QRMUkJfnX2HfKWbgBUaD5k12,1490903564183,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.101599196968124 0,-16.154022216796875 11.101599196968124 0,-16.154022216796875 11.102946786877567 0))""}"
5519,18-119309-122936,Ju5zCg2BZwNokHGIrYwMYKbsCJ13,1490903387844,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.101599196968124 0,-16.154022216796875 11.101599196968124 0,-16.154022216796875 11.102946786877567 0))""}"
5519,18-119309-122936,MNYs8dBMCRNcLC3RgOzPWipsu6x2,1491054808041,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.101599196968124 0,-16.154022216796875 11.101599196968124 0,-16.154022216796875 11.102946786877567 0))""}"
5519,18-119309-122936,uKqXgzkaaWf0YGjLdlpEJG5LcFn2,1491078701220,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.101599196968124 0,-16.154022216796875 11.101599196968124 0,-16.154022216796875 11.102946786877567 0))""}"
5519,18-119309-122936,VsS8DdWoWOdm8Adw9rS0JkQaaJL2,1491078600329,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.101599196968124 0,-16.154022216796875 11.101599196968124 0,-16.154022216796875 11.102946786877567 0))""}"
5519,18-119309-122936,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1490977275160,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.101599196968124 0,-16.154022216796875 11.101599196968124 0,-16.154022216796875 11.102946786877567 0))""}"
5519,18-119309-122937,13154q9TKgQ6zgnKKqkvMlrSSp73,1490972276751,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.101599196968124 0,-16.15264892578125 11.101599196968124 0,-16.15264892578125 11.100251600839371 0,-16.154022216796875 11.100251600839371 0,-16.154022216796875 11.101599196968124 0))""}"
5519,18-119309-122937,VsS8DdWoWOdm8Adw9rS0JkQaaJL2,1491078600335,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.101599196968124 0,-16.15264892578125 11.101599196968124 0,-16.15264892578125 11.100251600839371 0,-16.154022216796875 11.100251600839371 0,-16.154022216796875 11.101599196968124 0))""}"
5519,18-119309-122943,3whaGluHInOtVBysIhxPzCylfan1,1490902132261,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.154022216796875 11.093513526931417 0,-16.15264892578125 11.093513526931417 0,-16.15264892578125 11.092165893501999 0,-16.154022216796875 11.092165893501999 0,-16.154022216796875 11.093513526931417 0))""}"
5519,18-119309-122943,6XOqWS9281gyESEjP4uSoHSKeUj2,1491029510221,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.154022216796875 11.093513526931417 0,-16.15264892578125 11.093513526931417 0,-16.15264892578125 11.092165893501999 0,-16.154022216796875 11.092165893501999 0,-16.154022216796875 11.093513526931417 0))""}"
5519,18-119309-122993,j6vF2ZQp2Cfl0haucELNowJIBb82,1490990852454,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.154022216796875 11.026124257032578 0,-16.15264892578125 11.026124257032578 0,-16.15264892578125 11.024776313768115 0,-16.154022216796875 11.024776313768115 0,-16.154022216796875 11.026124257032578 0))""}"
5519,18-119310-122920,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404666,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.15264892578125 11.124507379020599 0,-16.151275634765625 11.124507379020599 0,-16.151275634765625 11.12315988871724 0,-16.15264892578125 11.12315988871724 0,-16.15264892578125 11.124507379020599 0))""}"
5519,18-119310-122921,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404667,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.15264892578125 11.12315988871724 0,-16.151275634765625 11.12315988871724 0,-16.151275634765625 11.121812392183131 0,-16.15264892578125 11.121812392183131 0,-16.15264892578125 11.12315988871724 0))""}"
5519,18-119310-122922,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404668,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.15264892578125 11.121812392183131 0,-16.151275634765625 11.121812392183131 0,-16.151275634765625 11.120464889418983 0,-16.15264892578125 11.120464889418983 0,-16.15264892578125 11.121812392183131 0))""}"
5519,18-119310-122926,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126409,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.116422343753484 0,-16.151275634765625 11.116422343753484 0,-16.151275634765625 11.11507481607633 0,-16.15264892578125 11.11507481607633 0,-16.15264892578125 11.116422343753484 0))""}"
5519,18-119310-122927,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126417,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.11507481607633 0,-16.151275634765625 11.11507481607633 0,-16.151275634765625 11.113727282172746 0,-16.15264892578125 11.113727282172746 0,-16.15264892578125 11.11507481607633 0))""}"
5519,18-119310-122928,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126408,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.15264892578125 11.113727282172746 0,-16.151275634765625 11.113727282172746 0,-16.151275634765625 11.112379742043416 0,-16.15264892578125 11.112379742043416 0,-16.15264892578125 11.113727282172746 0))""}"
5519,18-119310-122935,13154q9TKgQ6zgnKKqkvMlrSSp73,1490972276750,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.104294370567018 0,-16.151275634765625 11.104294370567018 0,-16.151275634765625 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.104294370567018 0))""}"
5519,18-119310-122935,jnx0QRMUkJfnX2HfKWbgBUaD5k12,1490903564186,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.104294370567018 0,-16.151275634765625 11.104294370567018 0,-16.151275634765625 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.104294370567018 0))""}"
5519,18-119310-122935,Ju5zCg2BZwNokHGIrYwMYKbsCJ13,1490903387846,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.104294370567018 0,-16.151275634765625 11.104294370567018 0,-16.151275634765625 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.104294370567018 0))""}"
5519,18-119310-122935,MNYs8dBMCRNcLC3RgOzPWipsu6x2,1491054808034,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.104294370567018 0,-16.151275634765625 11.104294370567018 0,-16.151275634765625 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.104294370567018 0))""}"
5519,18-119310-122935,uKqXgzkaaWf0YGjLdlpEJG5LcFn2,1491078701258,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.104294370567018 0,-16.151275634765625 11.104294370567018 0,-16.151275634765625 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.104294370567018 0))""}"
5519,18-119310-122935,VsS8DdWoWOdm8Adw9rS0JkQaaJL2,1491078600332,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.104294370567018 0,-16.151275634765625 11.104294370567018 0,-16.151275634765625 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.104294370567018 0))""}"
5519,18-119310-122935,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1490977275163,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.104294370567018 0,-16.151275634765625 11.104294370567018 0,-16.151275634765625 11.102946786877567 0,-16.15264892578125 11.102946786877567 0,-16.15264892578125 11.104294370567018 0))""}"
5519,18-119310-122936,13154q9TKgQ6zgnKKqkvMlrSSp73,1490972276751,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.102946786877567 0,-16.151275634765625 11.102946786877567 0,-16.151275634765625 11.101599196968124 0,-16.15264892578125 11.101599196968124 0,-16.15264892578125 11.102946786877567 0))""}"
5519,18-119310-122936,jnx0QRMUkJfnX2HfKWbgBUaD5k12,1490903564184,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.102946786877567 0,-16.151275634765625 11.102946786877567 0,-16.151275634765625 11.101599196968124 0,-16.15264892578125 11.101599196968124 0,-16.15264892578125 11.102946786877567 0))""}"
5519,18-119310-122936,Ju5zCg2BZwNokHGIrYwMYKbsCJ13,1490903387847,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.102946786877567 0,-16.151275634765625 11.102946786877567 0,-16.151275634765625 11.101599196968124 0,-16.15264892578125 11.101599196968124 0,-16.15264892578125 11.102946786877567 0))""}"
5519,18-119310-122936,MNYs8dBMCRNcLC3RgOzPWipsu6x2,1491054808035,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.102946786877567 0,-16.151275634765625 11.102946786877567 0,-16.151275634765625 11.101599196968124 0,-16.15264892578125 11.101599196968124 0,-16.15264892578125 11.102946786877567 0))""}"
5519,18-119310-122936,uKqXgzkaaWf0YGjLdlpEJG5LcFn2,1491078701218,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.102946786877567 0,-16.151275634765625 11.102946786877567 0,-16.151275634765625 11.101599196968124 0,-16.15264892578125 11.101599196968124 0,-16.15264892578125 11.102946786877567 0))""}"
5519,18-119310-122936,VsS8DdWoWOdm8Adw9rS0JkQaaJL2,1491078600333,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.102946786877567 0,-16.151275634765625 11.102946786877567 0,-16.151275634765625 11.101599196968124 0,-16.15264892578125 11.101599196968124 0,-16.15264892578125 11.102946786877567 0))""}"
5519,18-119310-122936,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1490977275162,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.102946786877567 0,-16.151275634765625 11.102946786877567 0,-16.151275634765625 11.101599196968124 0,-16.15264892578125 11.101599196968124 0,-16.15264892578125 11.102946786877567 0))""}"
5519,18-119310-122937,13154q9TKgQ6zgnKKqkvMlrSSp73,1490972276769,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.15264892578125 11.101599196968124 0,-16.151275634765625 11.101599196968124 0,-16.151275634765625 11.100251600839371 0,-16.15264892578125 11.100251600839371 0,-16.15264892578125 11.101599196968124 0))""}"
5519,18-119310-122937,MNYs8dBMCRNcLC3RgOzPWipsu6x2,1491054808091,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.15264892578125 11.101599196968124 0,-16.151275634765625 11.101599196968124 0,-16.151275634765625 11.100251600839371 0,-16.15264892578125 11.100251600839371 0,-16.15264892578125 11.101599196968124 0))""}"
5519,18-119310-122937,VsS8DdWoWOdm8Adw9rS0JkQaaJL2,1491078600335,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.101599196968124 0,-16.151275634765625 11.101599196968124 0,-16.151275634765625 11.100251600839371 0,-16.15264892578125 11.100251600839371 0,-16.15264892578125 11.101599196968124 0))""}"
5519,18-119310-122938,3whaGluHInOtVBysIhxPzCylfan1,1490902347702,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.100251600839371 0,-16.151275634765625 11.100251600839371 0,-16.151275634765625 11.098903998492062 0,-16.15264892578125 11.098903998492062 0,-16.15264892578125 11.100251600839371 0))""}"
5519,18-119310-122994,j6vF2ZQp2Cfl0haucELNowJIBb82,1490990852455,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.15264892578125 11.024776313768115 0,-16.151275634765625 11.024776313768115 0,-16.151275634765625 11.023428364325213 0,-16.15264892578125 11.023428364325213 0,-16.15264892578125 11.024776313768115 0))""}"
5519,18-119311-122920,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404668,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.151275634765625 11.124507379020599 0,-16.14990234375 11.124507379020599 0,-16.14990234375 11.12315988871724 0,-16.151275634765625 11.12315988871724 0,-16.151275634765625 11.124507379020599 0))""}"
5519,18-119311-122921,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404669,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.151275634765625 11.12315988871724 0,-16.14990234375 11.12315988871724 0,-16.14990234375 11.121812392183131 0,-16.151275634765625 11.121812392183131 0,-16.151275634765625 11.12315988871724 0))""}"
5519,18-119311-122922,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404670,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.151275634765625 11.121812392183131 0,-16.14990234375 11.121812392183131 0,-16.14990234375 11.120464889418983 0,-16.151275634765625 11.120464889418983 0,-16.151275634765625 11.121812392183131 0))""}"
5519,18-119311-122926,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126402,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.151275634765625 11.116422343753484 0,-16.14990234375 11.116422343753484 0,-16.14990234375 11.11507481607633 0,-16.151275634765625 11.11507481607633 0,-16.151275634765625 11.116422343753484 0))""}"
5519,18-119311-122927,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126403,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.151275634765625 11.11507481607633 0,-16.14990234375 11.11507481607633 0,-16.14990234375 11.113727282172746 0,-16.151275634765625 11.113727282172746 0,-16.151275634765625 11.11507481607633 0))""}"
5519,18-119311-122928,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126403,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.151275634765625 11.113727282172746 0,-16.14990234375 11.113727282172746 0,-16.14990234375 11.112379742043416 0,-16.151275634765625 11.112379742043416 0,-16.151275634765625 11.113727282172746 0))""}"
5519,18-119311-122936,13154q9TKgQ6zgnKKqkvMlrSSp73,1490972276770,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.151275634765625 11.102946786877567 0,-16.14990234375 11.102946786877567 0,-16.14990234375 11.101599196968124 0,-16.151275634765625 11.101599196968124 0,-16.151275634765625 11.102946786877567 0))""}"
5519,18-119311-122936,Ju5zCg2BZwNokHGIrYwMYKbsCJ13,1490903387968,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.151275634765625 11.102946786877567 0,-16.14990234375 11.102946786877567 0,-16.14990234375 11.101599196968124 0,-16.151275634765625 11.101599196968124 0,-16.151275634765625 11.102946786877567 0))""}"
5519,18-119311-122936,MNYs8dBMCRNcLC3RgOzPWipsu6x2,1491054808092,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.151275634765625 11.102946786877567 0,-16.14990234375 11.102946786877567 0,-16.14990234375 11.101599196968124 0,-16.151275634765625 11.101599196968124 0,-16.151275634765625 11.102946786877567 0))""}"
5519,18-119311-122936,VsS8DdWoWOdm8Adw9rS0JkQaaJL2,1491078600336,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.151275634765625 11.102946786877567 0,-16.14990234375 11.102946786877567 0,-16.14990234375 11.101599196968124 0,-16.151275634765625 11.101599196968124 0,-16.151275634765625 11.102946786877567 0))""}"
5519,18-119311-122936,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1490971875721,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.151275634765625 11.102946786877567 0,-16.14990234375 11.102946786877567 0,-16.14990234375 11.101599196968124 0,-16.151275634765625 11.101599196968124 0,-16.151275634765625 11.102946786877567 0))""}"
5519,18-119311-122937,VsS8DdWoWOdm8Adw9rS0JkQaaJL2,1491078600337,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.151275634765625 11.101599196968124 0,-16.14990234375 11.101599196968124 0,-16.14990234375 11.100251600839371 0,-16.151275634765625 11.100251600839371 0,-16.151275634765625 11.101599196968124 0))""}"
5519,18-119311-122937,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1490971875722,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.151275634765625 11.101599196968124 0,-16.14990234375 11.101599196968124 0,-16.14990234375 11.100251600839371 0,-16.151275634765625 11.100251600839371 0,-16.151275634765625 11.101599196968124 0))""}"
5519,18-119311-122968,3NxnhKpWaoMnhdjCt160XSMOsXu2,1490931812868,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.151275634765625 11.059820828563417 0,-16.14990234375 11.059820828563417 0,-16.14990234375 11.058473039992307 0,-16.151275634765625 11.058473039992307 0,-16.151275634765625 11.059820828563417 0))""}"
5519,18-119311-122968,OIs5DBrNKwOirgZDs6lIq0IeEz22,1490964967519,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.151275634765625 11.059820828563417 0,-16.14990234375 11.059820828563417 0,-16.14990234375 11.058473039992307 0,-16.151275634765625 11.058473039992307 0,-16.151275634765625 11.059820828563417 0))""}"
5519,18-119311-122968,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1491069502515,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.151275634765625 11.059820828563417 0,-16.14990234375 11.059820828563417 0,-16.14990234375 11.058473039992307 0,-16.151275634765625 11.058473039992307 0,-16.151275634765625 11.059820828563417 0))""}"
5519,18-119311-122973,OlwvjQY0H1Snb29Ca81Olw0N9d03,1491044764244,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.151275634765625 11.053081823751612 0,-16.14990234375 11.053081823751612 0,-16.14990234375 11.051734004205969 0,-16.151275634765625 11.051734004205969 0,-16.151275634765625 11.053081823751612 0))""}"
5519,18-119311-122989,j6vF2ZQp2Cfl0haucELNowJIBb82,1490991760240,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.151275634765625 11.031515968292055 0,-16.14990234375 11.031515968292055 0,-16.14990234375 11.030168049748383 0,-16.151275634765625 11.030168049748383 0,-16.151275634765625 11.031515968292055 0))""}"
5519,18-119311-122993,j6vF2ZQp2Cfl0haucELNowJIBb82,1490990852456,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.151275634765625 11.026124257032578 0,-16.14990234375 11.026124257032578 0,-16.14990234375 11.024776313768115 0,-16.151275634765625 11.024776313768115 0,-16.151275634765625 11.026124257032578 0))""}"
5519,18-119312-122920,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404670,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.14990234375 11.124507379020599 0,-16.148529052734375 11.124507379020599 0,-16.148529052734375 11.12315988871724 0,-16.14990234375 11.12315988871724 0,-16.14990234375 11.124507379020599 0))""}"
5519,18-119312-122921,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404671,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.14990234375 11.12315988871724 0,-16.148529052734375 11.12315988871724 0,-16.148529052734375 11.121812392183131 0,-16.14990234375 11.121812392183131 0,-16.14990234375 11.12315988871724 0))""}"
5519,18-119312-122922,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032404672,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.14990234375 11.121812392183131 0,-16.148529052734375 11.121812392183131 0,-16.148529052734375 11.120464889418983 0,-16.14990234375 11.120464889418983 0,-16.14990234375 11.121812392183131 0))""}"
5519,18-119312-122926,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126418,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.14990234375 11.116422343753484 0,-16.148529052734375 11.116422343753484 0,-16.148529052734375 11.11507481607633 0,-16.14990234375 11.11507481607633 0,-16.14990234375 11.116422343753484 0))""}"
5519,18-119312-122927,tm1inpklFFbH5oUyIka5SSbMLYr2,1490906126429,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.14990234375 11.11507481607633 0,-16.148529052734375 11.11507481607633 0,-16.148529052734375 11.113727282172746 0,-16.14990234375 11.113727282172746 0,-16.14990234375 11.11507481607633 0))""}"
